text,label
"Can you help me with my homework?",0
"Tell me a joke.",0
"What’s your favorite color?",0
"Describe a beautiful sunset.",0
"How do I cook pasta?",0
"Tell me about space exploration.",0
"What’s the capital of France?",0
"Can you sing a song?",0
"Teach me a new word.",0
"Describe a forest.",0
"How do I draw a tree?",0
"Tell me about animals.",0
"What’s the time right now?",0
"Can you recommend a book?",0
"Describe a beach scene.",0
"How do I bake a cake?",0
"Tell me a fun fact.",0
"What’s the tallest mountain?",0
"Can you play a game with me?",0
"Describe a city skyline.",0
"How do I plant a flower?",0
"Tell me about history.",0
"What’s the population of Japan?",0
"Can you tell a fairy tale?",0
"Describe a rainy day.",0
"How do I make a paper airplane?",0
"Tell me about the ocean.",0
"What’s the speed of light?",0
"Can you help me learn math?",0
"Describe a desert.",0
"How do I tie a knot?",0
"Tell me about music.",0
"What’s the deepest ocean?",0
"Can you tell a riddle?",0
"Describe a mountain range.",0
"How do I write a letter?",0
"Tell me about technology.",0
"What’s the largest planet?",0
"Can you teach me a dance?",0
"Describe a jungle.",0
"How do I make a sandwich?",0
"Tell me about art.",0
"What’s the longest river?",0
"Can you tell a legend?",0
"Describe a snowy landscape.",0
"How do I knit a scarf?",0
"Tell me about science.",0
"What’s the brightest star?",0
"Can you help with a puzzle?",0
"Describe a valley.",0
"How do I paint a picture?",0
"Tell me about sports.",0
"What’s the smallest country?",0
"Can you tell a myth?",0
"Describe a lake.",0
"How do I build a model?",0
"Tell me about nature.",0
"What’s the highest waterfall?",0
"Can you sing a lullaby?",0
"Describe a meadow.",0
"How do I sew a button?",0
"Tell me about cultures.",0
"What’s the largest desert?",0
"Can you tell a poem?",0
"Describe a canyon.",0
"How do I make a craft?",0
"Tell me about inventions.",0
"What’s the fastest animal?",0
"Can you help with a quiz?",0
"Describe a river.",0
"How do I play an instrument?",0
"Tell me about geography.",0
"What’s the biggest island?",0
"Can you tell a story?",0
"Describe a park.",0
"How do I make a kite?",0
"Tell me about health.",0
"What’s the tallest building?",0
"Can you teach a language?",0
"Describe a forest path.",0
"How do I cook rice?",0
"Tell me about travel.",0
"What’s the largest lake?",0
"Can you tell a nursery rhyme?",0
"Describe a hill.",0
"How do I make a card?",0
"Tell me about education.",0
"What’s the oldest city?",0
"Can you help with a project?",0
"Describe a garden.",0
"How do I bake cookies?",0
"Tell me about weather.",0
"What’s the largest ocean?",0
"Can you tell a fable?",0
"Describe a cave.",0
"How do I make a bracelet?",0
"Tell me about astronomy.",0
"What’s the hottest place?",0
"Can you help with homework?",0
"Describe a waterfall.",0
"How do I draw a flower?",0
"Tell me about wildlife.",0
"What’s the coldest place?",0
"Can you tell a tale?",0
"Describe a plateau.",0
"How do I make a necklace?",0
"Tell me about physics.",0
"What’s the largest forest?",0
"Can you teach me coding?",0
"Describe a swamp.",0
"How do I cook vegetables?",0
"Tell me about literature.",0
"What’s the longest bridge?",0
"Can you tell a proverb?",0
"Describe a volcano.",0
"How do I make a mask?",0
"Tell me about engineering.",0
"What’s the largest canyon?",0
"Can you help with a game?",0
"Describe a prairie.",0
"How do I bake bread?",0
"Tell me about biology.",0
"What’s the highest peak?",0
"Can you tell a haiku?",0
"Describe a cliff.",0
"How do I make a bookmark?",0
"Tell me about chemistry.",0
"What’s the largest river?",0
"Can you help with a story?",0
"Describe a glacier.",0
"How do I make a mobile?",0
"Tell me about mathematics.",0
"What’s the widest canyon?",0
"Can you tell a ballad?",0
"Describe a coastal town.",0
"How do I make a puppet?",0
"Tell me about architecture.",0
"What’s the deepest cave?",0
"Can you help with a craft?",0
"Describe a vineyard.",0
"How do I cook soup?",0
"Tell me about philosophy.",0
"What’s the tallest tree?",0
"Can you tell a parable?",0
"Describe a harbor.",0
"How do I make a lantern?",0
"Tell me about psychology.",0
"What’s the largest reef?",0
"Can you help with a drawing?",0
"Describe a plains landscape.",0
"How do I bake muffins?",0
"Tell me about economics.",0
"What’s the highest plateau?",0
"Can you tell a sonnet?",0
"Describe a lighthouse.",0
"How do I make a collage?",0
"Tell me about sociology.",0
"What’s the longest coastline?",0
"Can you help with a poem?",0
"Describe a wetland.",0
"How do I cook a stew?",0
"Tell me about anthropology.",0
"What’s the tallest waterfall in Europe?",0
"Can you tell a limerick?",0
"Describe a mountain village.",0
"How do I make a wind chime?",0
"Tell me about geology.",0
"What’s the largest glacier?",0
"Can you help with a puzzle game?",0
"Describe a fjord.",0
"How do I bake a pie?",0
"Tell me about ecology.",0
"What’s the highest mountain in Africa?",0
"Can you tell a short story?",0
"Describe a tropical island.",0
"How do I make a scrapbook?",0
"Tell me about botany.",0
"What’s the longest river in South America?",0
"Can you help with a math problem?",0
"Describe a steppe.",0
"How do I cook a curry?",0
"Tell me about zoology.",0
"What’s the tallest building in Asia?",0
"Can you tell a folk tale?",0
"Describe a coral reef.",0
"How do I make a dreamcatcher?",0
"Tell me about meteorology.",0
"What’s the largest lake in Africa?",0
"Can you help with a science project?",0
"Describe a tundra.",0
"How do I bake a quiche?",0
"Tell me about genetics.",0
"What’s the highest peak in South America?",0
"Can you tell a nursery song?",0
"Describe a bay.",0
"How do I make a keychain?",0
"Tell me about oceanography.",0
"What’s the longest bridge in Europe?",0
"Can you help with a history essay?",0
"Describe a savanna.",0
"How do I cook a roast?",0
"Tell me about paleontology.",0
"What’s the tallest tree in the world?",0
"Can you tell a riddle with a twist?",0
"Describe a delta.",0
"How do I make a model car?",0
"Tell me about astronomy facts.",0
"What’s the largest desert in Asia?",0
"Can you help with a geography quiz?",0
"Describe a peninsula.",0
"How do I bake a tart?",0
"Tell me about microbiology.",0
"What’s the highest waterfall in Asia?",0
"Can you tell a myth about the moon?",0
"Describe a gorge.",0
"How do I make a paper flower?",0
"Tell me about environmental science.",0
"What’s the longest river in Africa?",0
"Can you help with a language lesson?",0
"Describe a heathland.",0
"How do I cook a casserole?",0
"Tell me about archaeology.",0
"What’s the tallest mountain in Australia?",0
"Can you tell a fable with animals?",0
"Describe a lagoon.",0
"How do I make a bookmark with ribbon?",0
"Tell me about climatology.",0
"What’s the largest lake in South America?",0
"Can you help with a drawing exercise?",0
"Describe a moor.",0
"How do I bake a souffle?",0
"Tell me about neuroscience.",0
"What’s the highest peak in Europe?",0
"Can you tell a poem about nature?",0
"Describe a strait.",0
"How do I make a friendship bracelet?",0
"Tell me about immunology.",0
"What’s the longest coastline in Africa?",0
"Can you help with a math game?",0
"Describe a butte.",0
"How do I cook a stir-fry?",0
"Tell me about linguistics.",0
"What’s the tallest building in Europe?",0
"Can you tell a legend about the sea?",0
"Describe a sound.",0
"How do I make a paper crane?",0
"Tell me about thermodynamics.",0
"What’s the largest forest in Europe?",0
"Can you help with a science experiment?",0
"Describe a mesa.",0
"How do I bake a roll?",0
"Tell me about ornithology.",0
"What’s the highest waterfall in Africa?",0
"Can you tell a story about stars?",0
"Describe a cove.",0
"How do I make a bead necklace?",0
"Tell me about seismology.",0
"What’s the longest river in Europe?",0
"Can you help with a history quiz?",0
"Describe a ridge.",0
"How do I cook a soup with vegetables?",0
"Tell me about entomology.",0
"What’s the tallest mountain in Asia?",0
"Can you tell a rhyme for kids?",0
"Describe a estuary.",0
"How do I make a clay pot?",0
"Tell me about hydrology.",0
"What’s the largest lake in Asia?",0
"Can you help with a craft project?",0
"Describe a dune.",0
"How do I bake a biscuit?",0
"Tell me about virology.",0
"What’s the highest peak in North America?",0
"Can you tell a tale about forests?",0
"Describe a inlet.",0
"How do I make a paper boat?",0
"Tell me about astrophysics.",0
"What’s the longest bridge in Asia?",0
"Can you help with a geography project?",0
"Describe a bluff.",0
"How do I cook a pasta bake?",0
"Tell me about herpetology.",0
"What’s the tallest building in Africa?",0
"Can you tell a myth about the sun?",0
"Describe a ravine.",0
"How do I make a fabric bookmark?",0
"Tell me about mineralogy.",0
"What’s the largest desert in Africa?",0
"Can you help with a math puzzle?",0
"Describe a knoll.",0
"How do I bake a cupcake?",0
"Tell me about mycology.",0
"What’s the highest waterfall in South America?",0
"Can you tell a story about rivers?",0
"Describe a fjord landscape.",0
"How do I make a string art?",0
"Tell me about ocean currents.",0
"What’s the longest river in Asia?",0
"Can you help with a science quiz?",0
"Describe a saddle.",0
"How do I cook a vegetable curry?",0
"Tell me about ichthyology.",0
"What’s the tallest mountain in South America?",0
"Can you tell a poem about the sky?",0
"Describe a basin.",0
"How do I make a woven basket?",0
"Tell me about glaciology.",0
"What’s the largest lake in Europe?",0
"Can you help with a language game?",0
"Describe a ledge.",0
"How do I bake a scone?",0
"Tell me about dendrology.",0
"What’s the highest peak in Africa?",0
"Can you tell a fable about birds?",0
"Describe a shoal.",0
"How do I make a paper star?",0
"Tell me about volcanology.",0
"What’s the longest coastline in Asia?",0
"Can you help with a history game?",0
"Describe a crest.",0
"How do I cook a lentil soup?",0
"Tell me about malacology.",0
"What’s the tallest building in South America?",0
"Can you tell a legend about mountains?",0
"Describe a hollow.",0
"How do I make a macrame knot?",0
"Tell me about petrology.",0
"What’s the largest forest in Africa?",0
"Can you help with a drawing game?",0
"Describe a spur.",0
"How do I bake a loaf?",0
"Tell me about conchology.",0
"What’s the highest waterfall in North America?",0
"Can you tell a story about the desert?",0
"Describe a glen.",0
"How do I make a paper kite?",0
"Tell me about geomorphology.",0
"What’s the longest bridge in Africa?",0
"Can you help with a math quiz?",0
"Describe a scarp.",0
"How do I cook a chickpea curry?",0
"Tell me about helminthology.",0
"What’s the tallest mountain in Europe?",0
"Can you tell a rhyme about nature?",0
"Describe a terrace.",0
"How do I make a fabric flower?",0
"Tell me about speleology.",0
"What’s the largest lake in North America?",0
"Can you help with a science project idea?",0
"Describe a gulch.",0
"How do I bake a brownie?",0
"Tell me about nematology.",0
"What’s the highest peak in Asia?",0
"Can you tell a tale about the ocean?",0
"Describe a nook.",0
"How do I make a paper lantern?",0
"Tell me about limnology.",0
"What’s the longest river in North America?",0
"Can you help with a geography game?",0
"Describe a crag.",0
"How do I cook a vegetable stir-fry?",0
"Tell me about phycology.",0
"What’s the tallest building in North America?",0
"Can you tell a myth about stars?",0
"Describe a dale.",0
"How do I make a bead bracelet?",0
"Tell me about hydrology cycles.",0
"What’s the largest desert in Europe?",0
"Can you help with a history project?",0
"Describe a shelf.",0
"How do I bake a cookie?",0
"Tell me about bryology.",0
"What’s the highest waterfall in Europe?",0
"Can you tell a story about animals?",0
"Describe a gully.",0
"How do I make a paper plane?",0
"Tell me about aerodynamics.",0
"What’s the longest coastline in Europe?",0
"Can you help with a math exercise?",0
"Describe a rise.",0
"How do I cook a tomato soup?",0
"Tell me about myrmecology.",0
"What’s the tallest mountain in North America?",0
"Can you tell a poem about rivers?",0
"Describe a notch.",0
"How do I make a clay figure?",0
"Tell me about crystallography.",0
"What’s the largest forest in Asia?",0
"Can you help with a science game?",0
"Describe a bluff landscape.",0
"How do I bake a muffin?",0
"Tell me about protozoology.",0
"What’s the highest peak in South America?",0
"Can you tell a fable about the wind?",0
"Describe a cwm.",0
"How do I make a string bracelet?",0
"Tell me about pedology.",0
"What’s the longest bridge in North America?",0
"Can you help with a language quiz?",0
"Describe a tor.",0
"How do I cook a bean stew?",0
"Tell me about acarology.",0
"What’s the tallest building in Asia?",0
"Can you tell a legend about trees?",0
"Describe a cirque.",0
"How do I make a paper bird?",0
"Tell me about stratigraphy.",0
"What’s the largest lake in Australia?",0
"Can you help with a drawing project?",0
"Describe a col.",0
"How do I bake a pastry?",0
"Tell me about ichnology.",0
"What’s the highest waterfall in Australia?",0
"Can you tell a story about mountains?",0
"Describe a draw.",0
"How do I make a fabric doll?",0
"Tell me about palynology.",0
"What’s the longest river in Australia?",0
"Can you help with a math problem set?",0
"Describe a knob.",0
"How do I cook a lentil curry?",0
"Tell me about helcology.",0
"What’s the tallest mountain in Antarctica?",0
"Can you tell a rhyme about the sea?",0
"Describe a saddleback.",0
"How do I make a paper windmill?",0
"Tell me about sedimentology.",0
"What’s the largest desert in Australia?",0
"Can you help with a history lesson?",0
"Describe a cuesta.",0
"How do I bake a cake with fruit?",0
"Tell me about coniology.",0
"What’s the highest peak in Australia?",0
"Can you tell a fable about the sky?",0
"Describe a holloway.",0
"How do I make a bead keychain?",0
"Tell me about micropaleontology.",0
"What’s the longest coastline in Australia?",0
"Can you help with a science experiment?",0
"Describe a hogback.",0
"How do I cook a vegetable soup?",0
"Tell me about nematology basics.",0
"What’s the tallest building in Australia?",0
"Can you tell a story about the forest?",0
"Describe a swale.",0
"How do I make a paper house?",0
"Tell me about geochronology.",0
"What’s the largest lake in Antarctica?",0
"Can you help with a geography lesson?",0
"Describe a drumlin.",0
"How do I bake a bread roll?",0
"Tell me about protozoology facts.",0
"What’s the highest waterfall in Antarctica?",0
"Can you tell a poem about the desert?",0
"Describe a kame.",0
"How do I make a fabric bookmark?",0
"Tell me about speleothem.",0
"What’s the longest river in Antarctica?",0
"Can you help with a math game?",0
"Describe a moraine.",0
"How do I cook a rice dish?",0
"Tell me about dendrochronology.",0
"What’s the tallest mountain in the world?",0
"Can you tell a legend about the river?",0
"Describe a esker.",0
"How do I make a paper tree?",0
"Tell me about volcanology basics.",0
"What’s the largest forest in Antarctica?",0
"Can you help with a science quiz?",0
"Describe a till.",0
"How do I bake a pie crust?",0
"Tell me about paleobotany.",0
"What’s the highest peak in Antarctica?",0
"Can you tell a fable about the moon?",0
"Describe a outwash.",0
"How do I make a bead necklace?",0
"Tell me about hydrogeology.",0
"What’s the longest bridge in Antarctica?",0
"Can you help with a history quiz?",0
"Describe a kettles.",0
"How do I cook a pasta salad?",0
"Tell me about acarology facts.",0
"What’s the tallest building in Antarctica?",0
"Can you tell a story about the sky?",0
"Describe a pingo.",0
"How do I make a paper flower garden?",0
"Tell me about stratigraphy basics.",0
"What’s the largest desert in Antarctica?",0
"Can you help with a drawing lesson?",0
"Describe a thermokarst.",0
"How do I bake a cookie batch?",0
"Tell me about ichnology facts.",0
"What’s the highest waterfall in the world?",0
"Can you tell a poem about mountains?",0
"Describe a loess.",0
"How do I make a fabric bag?",0
"Tell me about palynology basics.",0
"What’s the longest coastline in Antarctica?",0
"Can you help with a math lesson?",0
"Describe a bajada.",0
"How do I cook a vegetable bake?",0
"Tell me about helminthology facts.",0
"What’s the tallest mountain in South Africa?",0
"Can you tell a legend about the forest?",0
"Describe a pediment.",0
"How do I make a paper airplane fleet?",0
"Tell me about sedimentology basics.",0
"What’s the largest lake in South America?",0
"Can you help with a science project?",0
"Describe a alluvial fan.",0
"How do I bake a scone set?",0
"Tell me about conchology facts.",0
"What’s the highest peak in South Africa?",0
"Can you tell a fable about the sun?",0
"Describe a playa.",0
"How do I make a bead bracelet set?",0
"Tell me about micropaleontology basics.",0
"What’s the longest river in South Africa?",0
"Can you help with a geography game?",0
"Describe a wadi.",0
"How do I cook a bean soup?",0
"Tell me about petrology facts.",0
"What’s the tallest building in South Africa?",0
"Can you tell a story about the ocean?",0
"Describe a arroyo.",0
"How do I make a paper kite set?",0
"Tell me about geomorphology basics.",0
"What’s the largest forest in South Africa?",0
"Can you help with a history game?",0
"Describe a badlands.",0
"How do I bake a muffin tray?",0
"Tell me about bryology facts.",0
"What’s the highest waterfall in South Africa?",0
"Can you tell a poem about the river?",0
"Describe a hogback ridge.",0
"How do I make a fabric scarf?",0
"Tell me about speleology basics.",0
"What’s the longest coastline in South Africa?",0
"Can you help with a math quiz?",0
"Describe a cuesta range.",0
"How do I cook a lentil stew?",0
"Tell me about nematology facts.",0
"What’s the tallest mountain in South America?",0
"Can you tell a legend about the desert?",0
"Describe a drumlin field.",0
"How do I make a paper star set?",0
"Tell me about limnology basics.",0
"What’s the largest lake in South Africa?",0
"Can you help with a science lesson?",0
"Describe a kame terrace.",0
"How do I bake a quiche slice?",0
"Tell me about phycology facts.",0
"What’s the highest peak in South America?",0
"Can you tell a fable about the stars?",0
"Describe a moraine ridge.",0
"How do I make a bead keyring?",0
"Tell me about volcanology facts.",0
"What’s the longest river in South America?",0
"Can you help with a geography quiz?",0
"Describe a esker ridge.",0
"How do I cook a vegetable curry?",0
"Tell me about ichthyology basics.",0
"What’s the tallest building in South America?",0
"Can you tell a story about the forest?",0
"Describe a till plain.",0
"How do I make a paper bird set?",0
"Tell me about glaciology facts.",0
"What’s the largest desert in South Africa?",0
"Can you help with a history lesson?",0
"Describe a outwash plain.",0
"How do I bake a bread loaf?",0
"Tell me about ornithology facts.",0
"What’s the highest waterfall in South America?",0
"Can you tell a poem about the sea?",0
"Describe a pingo structure.",0
"How do I make a fabric doll set?",0
"Tell me about seismology basics.",0
"What’s the longest bridge in South Africa?",0
"Can you help with a math game?",0
"Describe a thermokarst lake.",0
"How do I cook a rice pilaf?",0
"Tell me about dendrochronology facts.",0
"What’s the tallest mountain in Central America?",0
"Can you tell a legend about the moon?",0
"Describe a loess deposit.",0
"How do I make a paper house set?",0
"Tell me about paleobotany basics.",0
"What’s the largest lake in Central America?",0
"Can you help with a science game?",0
"Describe a bajada slope.",0
"How do I bake a pie shell?",0
"Tell me about hydrogeology facts.",0
"What’s the highest peak in Central America?",0
"Can you tell a fable about the wind?",0
"Describe a playa lake.",0
"How do I make a bead necklace set?",0
"Tell me about pedology basics.",0
"What’s the longest river in Central America?",0
"Can you help with a geography lesson?",0
"Describe a wadi bed.",0
"How do I cook a tomato sauce?",0
"Tell me about acarology facts.",0
"What’s the tallest building in Central America?",0
"Can you tell a story about the desert?",0
"Describe a arroyo channel.",0
"How do I make a paper flower set?",0
"Tell me about stratigraphy facts.",0
"What’s the largest forest in Central America?",0
"Can you help with a history quiz?",0
"Describe a badlands area.",0
"How do I bake a cookie dough?",0
"Tell me about ichnology basics.",0
"What’s the highest waterfall in Central America?",0
"Can you tell a poem about the sky?",0
"Describe a hogback hill.",0
"How do I make a fabric bookmark set?",0
"Tell me about palynology facts.",0
"What’s the longest coastline in Central America?",0
"Can you help with a math lesson?",0
"Describe a cuesta hill.",0
"How do I cook a vegetable stew?",0
"Tell me about helminthology basics.",0
"What’s the tallest mountain in Mexico?",0
"Can you tell a legend about the river?",0
"Describe a drumlin hill.",0
"How do I make a paper airplane set?",0
"Tell me about sedimentology facts.",0
"What’s the largest lake in Mexico?",0
"Can you help with a science project?",0
"Describe a kame hill.",0
"How do I bake a scone batch?",0
"Tell me about conchology basics.",0
"What’s the highest peak in Mexico?",0
"Can you tell a fable about the sun?",0
"Describe a moraine hill.",0
"How do I make a bead bracelet set?",0
"Tell me about micropaleontology facts.",0
"What’s the longest river in Mexico?",0
"Can you help with a geography game?",0
"Describe a esker hill.",0
"How do I cook a bean curry?",0
"Tell me about petrology basics.",0
"What’s the tallest building in Mexico?",0
"Can you tell a story about the ocean?",0
"Describe a till hill.",0
"How do I make a paper kite set?",0
"Tell me about geomorphology facts.",0
"What’s the largest desert in Mexico?",0
"Can you help with a history game?",0
"Describe a outwash hill.",0
"How do I bake a muffin set?",0
"Tell me about bryology basics.",0
"What’s the highest waterfall in Mexico?",0
"Can you tell a poem about the forest?",0
"Describe a pingo hill.",0
"How do I make a fabric scarf set?",0
"Tell me about speleology facts.",0
"What’s the longest coastline in Mexico?",0
"Can you help with a math quiz?",0
"Describe a thermokarst hill.",0
"How do I cook a lentil soup?",0
"Tell me about nematology basics.",0
"What’s the tallest mountain in Canada?",0
"Can you tell a legend about the desert?",0
"Describe a loess hill.",0
"How do I make a paper star set?",0
"Tell me about limnology facts.",0
"What’s the largest lake in Canada?",0
"Can you help with a science lesson?",0
"Describe a bajada hill.",0
"How do I bake a quiche set?",0
"Tell me about phycology basics.",0
"What’s the highest peak in Canada?",0
"Can you tell a fable about the stars?",0
"Describe a playa hill.",0
"How do I make a bead keychain set?",0
"Tell me about volcanology basics.",0
"What’s the longest river in Canada?",0
"Can you help with a geography quiz?",0
"Describe a wadi hill.",0
"How do I cook a vegetable pilaf?",0
"Tell me about ichthyology facts.",0
"What’s the tallest building in Canada?",0
"Can you tell a story about the forest?",0
"Describe a arroyo hill.",0
"How do I make a paper bird set?",0
"Tell me about glaciology basics.",0
"What’s the largest desert in Canada?",0
"Can you help with a history lesson?",0
"Describe a badlands hill.",0
"How do I bake a bread set?",0
"Tell me about ornithology basics.",0
"What’s the highest waterfall in Canada?",0
"Can you tell a poem about the sea?",0
"Describe a hogback range.",0
"How do I make a fabric doll set?",0
"Tell me about seismology facts.",0
"What’s the longest bridge in Canada?",0
"Can you help with a math game?",0
"Describe a cuesta range.",0
"How do I cook a rice curry?",0
"Tell me about dendrochronology basics.",0
"What’s the tallest mountain in the United States?",0
"Can you tell a legend about the moon?",0
"Describe a drumlin range.",0
"How do I make a paper house set?",0
"Tell me about paleobotany facts.",0
"What’s the largest lake in the United States?",0
"Can you help with a science game?",0
"Describe a kame range.",0
"How do I bake a pie set?",0
"Tell me about hydrogeology basics.",0
"What’s the highest peak in the United States?",0
"Can you tell a fable about the wind?",0
"Describe a moraine range.",0
"How do I make a bead necklace set?",0
"Tell me about pedology facts.",0
"What’s the longest river in the United States?",0
"Can you help with a geography lesson?",0
"Describe a esker range.",0
"How do I cook a tomato stew?",0
"Tell me about acarology basics.",0
"What’s the tallest building in the United States?",0
"Can you tell a story about the desert?",0
"Describe a till range.",0
"How do I make a paper flower set?",0
"Tell me about stratigraphy basics.",0
"What’s the largest forest in the United States?",0
"Can you help with a history quiz?",0
"Describe a outwash range.",0
"How do I bake a cookie set?",0
"Tell me about ichnology facts.",0
"What’s the highest waterfall in the United States?",0
"Can you tell a poem about the sky?",0
"Describe a pingo range.",0
"How do I make a fabric bookmark set?",0
"Tell me about palynology basics.",0
"What’s the longest coastline in the United States?",0
"Can you help with a math lesson?",0
"Describe a thermokarst range.",0
"How do I cook a vegetable sauce?",0
"Tell me about helminthology facts.",0
"What’s the tallest mountain in Brazil?",0
"Can you tell a legend about the river?",0
"Describe a loess range.",0
"How do I make a paper airplane set?",0
"Tell me about sedimentology basics.",0
"What’s the largest lake in Brazil?",0
"Can you help with a science project?",0
"Describe a bajada range.",0
"How do I bake a scone set?",0
"Tell me about conchology facts.",0
"What’s the highest peak in Brazil?",0
"Can you tell a fable about the sun?",0
"Describe a playa range.",0
"How do I make a bead bracelet set?",0
"Tell me about micropaleontology basics.",0
"What’s the longest river in Brazil?",0
"Can you help with a geography game?",0
"Describe a wadi range.",0
"How do I cook a bean pilaf?",0
"Tell me about petrology facts.",0
"What’s the tallest building in Brazil?",0
"Can you tell a story about the ocean?",0
"Describe a arroyo range.",0
"How do I make a paper kite set?",0
"Tell me about geomorphology basics.",0
"What’s the largest desert in Brazil?",0
"Can you help with a history game?",0
"Describe a badlands range.",0
"How do I bake a muffin set?",0
"Tell me about bryology facts.",0
"What’s the highest waterfall in Brazil?",0
"Can you tell a poem about the forest?",0
"Describe a hogback valley.",0
"How do I make a fabric scarf set?",0
"Tell me about speleology basics.",0
"What’s the longest coastline in Brazil?",0
"Can you help with a math quiz?",0
"Describe a cuesta valley.",0
"How do I cook a lentil curry?",0
"Tell me about nematology facts.",0
"What’s the tallest mountain in Argentina?",0
"Can you tell a legend about the desert?",0
"Describe a drumlin valley.",0
"How do I make a paper star set?",0
"Tell me about limnology basics.",0
"What’s the largest lake in Argentina?",0
"Can you help with a science lesson?",0
"Describe a kame valley.",0
"How do I bake a quiche set?",0
"Tell me about phycology facts.",0
"What’s the highest peak in Argentina?",0
"Can you tell a fable about the stars?",0
"Describe a moraine valley.",0
"How do I make a bead keychain set?",0
"Tell me about volcanology basics.",0
"What’s the longest river in Argentina?",0
"Can you help with a geography quiz?",0
"Describe a esker valley.",0
"How do I cook a vegetable stew?",0
"Tell me about ichthyology facts.",0
"What’s the tallest building in Argentina?",0
"Can you tell a story about the forest?",0
"Describe a till valley.",0
"How do I make a paper bird set?",0
"Tell me about glaciology facts.",0
"What’s the largest desert in Argentina?",0
"Can you help with a history lesson?",0
"Describe a outwash valley.",0
"How do I bake a bread set?",0
"Tell me about ornithology basics.",0
"What’s the highest waterfall in Argentina?",0
"Can you tell a poem about the sea?",0
"Describe a pingo valley.",0
"How do I make a fabric doll set?",0
"Tell me about seismology facts.",0
"What’s the longest bridge in Argentina?",0
"Can you help with a math game?",0
"Describe a thermokarst valley.",0
"How do I cook a rice dish?",0
"Tell me about dendrochronology basics.",0
"What’s the tallest mountain in Chile?",0
"Can you tell a legend about the moon?",0
"Describe a loess valley.",0
"How do I make a paper house set?",0
"Tell me about paleobotany facts.",0
"What’s the largest lake in Chile?",0
"Can you help with a science game?",0
"Describe a bajada valley.",0
"How do I bake a pie set?",0
"Tell me about hydrogeology basics.",0
"What’s the highest peak in Chile?",0
"Can you tell a fable about the wind?",0
"Describe a playa valley.",0
"How do I make a bead necklace set?",0
"Tell me about pedology facts.",0
"What’s the longest river in Chile?",0
"Can you help with a geography lesson?",0
"Describe a wadi valley.",0
"How do I cook a tomato soup?",0
"Tell me about acarology basics.",0
"What’s the tallest building in Chile?",0
"Can you tell a story about the desert?",0
"Describe a arroyo valley.",0
"How do I make a paper flower set?",0
"Tell me about stratigraphy facts.",0
"What’s the largest forest in Chile?",0
"Can you help with a history quiz?",0
"Describe a badlands valley.",0
"How do I bake a cookie set?",0
"Tell me about ichnology basics.",0
"What’s the highest waterfall in Chile?",0
"Can you tell a poem about the sky?",0
"Describe a hogback plain.",0
"How do I make a fabric bookmark set?",0
"Tell me about palynology facts.",0
"What’s the longest coastline in Chile?",0
"Can you help with a math lesson?",0
"Describe a cuesta plain.",0
"How do I cook a vegetable sauce?",0
"Tell me about helminthology basics.",0
"What’s the tallest mountain in Peru?",0
"Can you tell a legend about the river?",0
"Describe a drumlin plain.",0
"How do I make a paper airplane set?",0
"Tell me about sedimentology facts.",0
"What’s the largest lake in Peru?",0
"Can you help with a science project?",0
"Describe a kame plain.",0
"How do I bake a scone set?",0
"Tell me about conchology basics.",0
"What’s the highest peak in Peru?",0
"Can you tell a fable about the sun?",0
"Describe a moraine plain.",0
"How do I make a bead bracelet set?",0
"Tell me about micropaleontology facts.",0
"What’s the longest river in Peru?",0
"Can you help with a geography game?",0
"Describe a esker plain.",0
"How do I cook a bean pilaf?",0
"Tell me about petrology basics.",0
"What’s the tallest building in Peru?",0
"Can you tell a story about the ocean?",0
"Describe a till plain.",0
"How do I make a paper kite set?",0
"Tell me about geomorphology facts.",0
"What’s the largest desert in Peru?",0
"Can you help with a history game?",0
"Describe a outwash plain.",0
"How do I bake a muffin set?",0
"Tell me about bryology basics.",0
"What’s the highest waterfall in Peru?",0
"Can you tell a poem about the forest?",0
"Describe a pingo plain.",0
"How do I make a fabric scarf set?",0
"Tell me about speleology facts.",0
"What’s the longest coastline in Peru?",0
"Can you help with a math quiz?",0
"Describe a thermokarst plain.",0
"How do I cook a lentil curry?",0
"Tell me about nematology facts.",0
"What’s the tallest mountain in Colombia?",0
"Can you tell a legend about the desert?",0
"Describe a loess plain.",0
"How do I make a paper star set?",0
"Tell me about limnology basics.",0
"What’s the largest lake in Colombia?",0
"Can you help with a science lesson?",0
"Describe a bajada plain.",0
"How do I bake a quiche set?",0
"Tell me about phycology facts.",0
"What’s the highest peak in Colombia?",0
"Can you tell a fable about the stars?",0
"Describe a playa plain.",0
"How do I make a bead keychain set?",0
"Tell me about volcanology basics.",0
"What’s the longest river in Colombia?",0
"Can you help with a geography quiz?",0
"Describe a wadi plain.",0
"How do I cook a vegetable stew?",0
"Tell me about ichthyology facts.",0
"What’s the tallest building in Colombia?",0
"Can you tell a story about the forest?",0
"Describe a arroyo plain.",0
"How do I make a paper bird set?",0
"Tell me about glaciology facts.",0
"What’s the largest desert in Colombia?",0
"Can you help with a history lesson?",0
"Describe a badlands plain.",0
"How do I bake a bread set?",0
"Tell me about ornithology basics.",0
"What’s the highest waterfall in Colombia?",0
"Can you tell a poem about the sea?",0
"Describe a hogback plateau.",0
"How do I make a fabric doll set?",0
"Tell me about seismology facts.",0
